cat_index,sub_index,v_index,state,categories,subcategories,variables,policy,history_2020,current_policy_2030,current_policy_2050,repeat_policy_2030,repeat_policy_2050,core_policy_2030,core_policy_2050
2,2,9.0,TN,Labor,Employment by economic sector,Employment - Utilities,other,7566.465764860595,6525.89003069059,7958.51877558318,7634.4599391097745,18342.359084422267,7752.518568798678,12066.934728564436
2,2,9.0,TX,Labor,Employment by economic sector,Employment - Utilities,Biden,63745.23340258531,67053.52151876017,81545.03010373955,84958.2711646406,188380.1077966667,83109.67177546691,164986.33619126302
2,2,9.0,TX,Labor,Employment by economic sector,Employment - Utilities,other,63745.23340258531,67053.52151876017,81545.03010373955,68034.83947750897,94249.32765368179,83109.67177546691,164986.33619126302
2,2,9.0,UT,Labor,Employment by economic sector,Employment - Utilities,Biden,3953.038182538483,3931.767682689283,4180.395681078306,6933.395607791189,5617.708431586118,6953.008245515598,5493.90377345654
2,2,9.0,UT,Labor,Employment by economic sector,Employment - Utilities,other,3953.038182538483,3931.767682689283,4180.395681078306,6161.354614204662,5353.535935447125,6953.008245515598,5493.90377345654
2,2,9.0,VA,Labor,Employment by economic sector,Employment - Utilities,Biden,8240.103255709617,8416.052157362901,10076.546914938743,14197.64121296412,19094.474288581718,14799.608361504606,20561.177995226746
2,2,9.0,VA,Labor,Employment by economic sector,Employment - Utilities,other,8240.103255709617,8416.052157362901,10076.546914938743,10259.955331087705,18107.98002812765,14799.608361504606,20561.177995226746
2,2,9.0,VT,Labor,Employment by economic sector,Employment - Utilities,Biden,162.57402700313543,225.20854247520765,410.7745816260376,502.4099186265452,3168.3523181299893,515.7711684450014,2757.021638549311
2,2,9.0,VT,Labor,Employment by economic sector,Employment - Utilities,other,162.57402700313543,225.20854247520765,410.7745816260376,380.21160654464813,916.7103225483445,515.7711684450014,2757.021638549311
2,2,9.0,WA,Labor,Employment by economic sector,Employment - Utilities,Biden,4461.031809988352,4668.8333063414375,7109.252849096322,9626.735221201337,23665.01093332768,9672.44478319106,19773.45876844312
2,2,9.0,WA,Labor,Employment by economic sector,Employment - Utilities,other,4461.031809988352,4668.8333063414375,7109.252849096322,7679.016759173228,11018.793708712892,9672.44478319106,19773.45876844312
2,2,9.0,WI,Labor,Employment by economic sector,Employment - Utilities,Biden,6537.7892787078945,6404.809737566005,5888.185674796296,4722.766016105052,13701.788588903342,5986.053562545876,13156.932913633616
2,2,9.0,WI,Labor,Employment by economic sector,Employment - Utilities,other,6537.7892787078945,6404.809737566005,5888.185674796296,6033.738862205315,14318.491875007932,5986.053562545876,13156.932913633616
2,2,9.0,WV,Labor,Employment by economic sector,Employment - Utilities,Biden,6601.9647929912635,4365.01290493631,3687.4644675501713,3148.8867167780554,8135.537417866517,3142.0509510449365,7330.447599522602
2,2,9.0,WV,Labor,Employment by economic sector,Employment - Utilities,other,6601.9647929912635,4365.01290493631,3687.4644675501713,2980.291073624789,22732.45845640037,3142.0509510449365,7330.447599522602
2,2,9.0,WY,Labor,Employment by economic sector,Employment - Utilities,Biden,4648.299662193649,3408.232120278689,3358.498655229827,3989.9458844241944,9598.236291379464,4041.956083476265,7565.101516940665
2,2,9.0,WY,Labor,Employment by economic sector,Employment - Utilities,other,4648.299662193649,3408.232120278689,3358.498655229827,3463.5613980717317,4494.000175092328,4041.956083476265,7565.101516940665
2,1,2.0,AK,Labor,Employment,Employment - Total (excluding solar and wind manufacturing),Biden,19522.131957519086,18004.840825239346,12651.227744189417,16178.291179330663,7010.238393041526,16528.625827234373,5078.06774455238
2,1,2.0,AK,Labor,Employment,Employment - Total (excluding solar and wind manufacturing),other,19522.131957519086,18004.840825239346,12651.227744189417,16914.698950252357,6867.033720606138,16528.625827234373,5078.06774455238
2,1,2.0,AL,Labor,Employment,Employment - Total (excluding solar and wind manufacturing),Biden,35805.93491203327,35949.20160343273,34921.696999488464,45765.863313217014,93295.64200166706,45562.564033491704,89091.55867924241
2,1,2.0,AL,Labor,Employment,Employment - Total (excluding solar and wind manufacturing),other,35805.93491203327,35949.20160343273,34921.696999488464,33804.315492377915,61316.24005542814,45562.564033491704,89091.55867924241
2,1,2.0,AR,Labor,Employment,Employment - Total (excluding solar and wind manufacturing),Biden,24394.79342389437,21052.482277352872,14624.348197753961,17217.584967990486,30898.674982857243,17450.964934762058,26409.065719007805
2,1,2.0,AR,Labor,Employment,Employment - Total (excluding solar and wind manufacturing),other,24394.79342389437,21052.482277352872,14624.348197753961,20121.48912560089,24430.401394554632,17450.964934762058,26409.065719007805
2,1,2.0,AZ,Labor,Employment,Employment - Total (excluding solar and wind manufacturing),Biden,40870.98252070165,34227.225760393354,47996.73790311219,37931.919611061785,49842.81391251937,37597.80218249346,47893.16262123456
2,1,2.0,AZ,Labor,Employment,Employment - Total (excluding solar and wind manufacturing),other,40870.98252070165,34227.225760393354,47996.73790311219,35457.81473279711,56169.9827713375,37597.80218249346,47893.16262123456
2,1,2.0,CA,Labor,Employment,Employment - Total (excluding solar and wind manufacturing),Biden,220455.85641955677,176441.54152533258,251161.53201098857,232779.59710917395,472554.8125007736,229977.06672616367,442654.86747620057
2,1,2.0,CA,Labor,Employment,Employment - Total (excluding solar and wind manufacturing),other,220455.85641955677,176441.54152533258,251161.53201098857,211921.44702688797,313656.6438301675,229977.06672616367,442654.86747620057
2,1,2.0,CO,Labor,Employment,Employment - Total (excluding solar and wind manufacturing),Biden,64508.41201405897,55000.68574322294,58468.269211530394,64620.59837824799,118636.77990857171,64763.81434507561,101299.99267640887
2,1,2.0,CO,Labor,Employment,Employment - Total (excluding solar and wind manufacturing),other,64508.41201405897,55000.68574322294,58468.269211530394,60914.59445472367,68363.84901078344,64763.81434507561,101299.99267640887
2,1,2.0,CT,Labor,Employment,Employment - Total (excluding solar and wind manufacturing),Biden,16831.375933018102,11655.179552681793,16996.577012099708,17153.961486864235,19123.964087809305,17221.8734297488,19292.998048168738
2,1,2.0,CT,Labor,Employment,Employment - Total (excluding solar and wind manufacturing),other,16831.375933018102,11655.179552681793,16996.577012099708,14017.478015718329,19747.08254165027,17221.8734297488,19292.998048168738
2,1,2.0,DC,Labor,Employment,Employment - Total (excluding solar and wind manufacturing),Biden,401.19170748387,414.9121404638694,807.7756191579874,340.8962266600974,607.8111269805036,383.82006715377184,477.55736727613544
2,1,2.0,DC,Labor,Employment,Employment - Total (excluding solar and wind manufacturing),other,401.19170748387,414.9121404638694,807.7756191579874,388.67098280873074,548.7393941501273,383.82006715377184,477.55736727613544
2,1,2.0,DE,Labor,Employment,Employment - Total (excluding solar and wind manufacturing),Biden,4019.9728597237354,3342.7684323593976,7545.342528642197,3283.8752012987316,18420.22240063979,3627.6860254129133,15548.252064754146
2,1,2.0,DE,Labor,Employment,Employment - Total (excluding solar and wind manufacturing),other,4019.9728597237354,3342.7684323593976,7545.342528642197,2673.956440065601,8970.045711110342,3627.6860254129133,15548.252064754146
2,1,2.0,FL,Labor,Employment,Employment - Total (excluding solar and wind manufacturing),Biden,69566.93304973184,57856.559786853555,85943.20963696612,114252.1054082925,198464.22574585603,103390.20009355848,183608.5584558597
2,1,2.0,FL,Labor,Employment,Employment - Total (excluding solar and wind manufacturing),other,69566.93304973184,57856.559786853555,85943.20963696612,102548.45748936194,128964.88719419965,103390.20009355848,183608.5584558597
2,1,2.0,GA,Labor,Employment,Employment - Total (excluding solar and wind manufacturing),Biden,44026.747822052435,41350.83150406182,46145.451720656834,46313.530957873736,123088.7375855894,47369.176794962994,122538.76693977139
2,1,2.0,GA,Labor,Employment,Employment - Total (excluding solar and wind manufacturing),other,44026.747822052435,41350.83150406182,46145.451720656834,42488.71850938162,78053.88173530114,47369.176794962994,122538.76693977139
2,1,2.0,HI,Labor,Employment,Employment - Total (excluding solar and wind manufacturing),Biden,2063.043645605788,1857.2234580645365,1480.34252658093,1815.9800369503666,792.3401627016569,1888.0789304114487,592.2342200491433
2,1,2.0,HI,Labor,Employment,Employment - Total (excluding solar and wind manufacturing),other,2063.043645605788,1857.2234580645365,1480.34252658093,1766.0490300642189,688.0317459617793,1888.0789304114487,592.2342200491433
2,1,2.0,IA,Labor,Employment,Employment - Total (excluding solar and wind manufacturing),Biden,49923.11698841455,47630.86338481465,62518.00522791338,81792.51918347868,236154.8864714197,77664.37734584467,203424.4200647794
2,1,2.0,IA,Labor,Employment,Employment - Total (excluding solar and wind manufacturing),other,49923.11698841455,47630.86338481465,62518.00522791338,69947.50999286133,93539.03648495265,77664.37734584467,203424.4200647794
2,1,2.0,ID,Labor,Employment,Employment - Total (excluding solar and wind manufacturing),Biden,8785.598347962901,7585.673648764103,11719.273829791182,13792.288556252552,25824.747487135806,13623.858903838282,22306.007880611076
2,1,2.0,ID,Labor,Employment,Employment - Total (excluding solar and wind manufacturing),other,8785.598347962901,7585.673648764103,11719.273829791182,11155.519375479937,13649.937979566734,13623.858903838282,22306.007880611076
2,1,2.0,IL,Labor,Employment,Employment - Total (excluding solar and wind manufacturing),Biden,74301.33928009571,63261.681228311056,71367.24275040007,88257.57371917454,168930.92559226602,83069.44733617984,147713.98800742076
2,1,2.0,IL,Labor,Employment,Employment - Total (excluding solar and wind manufacturing),other,74301.33928009571,63261.681228311056,71367.24275040007,84487.16822948269,107990.77669057253,83069.44733617984,147713.98800742076
2,1,2.0,IN,Labor,Employment,Employment - Total (excluding solar and wind manufacturing),Biden,45259.642248133794,37904.79298184399,37510.25948721239,63355.21872076878,102141.59784584641,61059.154306160344,94064.7474980836
2,1,2.0,IN,Labor,Employment,Employment - Total (excluding solar and wind manufacturing),other,45259.642248133794,37904.79298184399,37510.25948721239,38601.89860283155,96068.42081666493,61059.154306160344,94064.7474980836
2,1,2.0,KS,Labor,Employment,Employment - Total (excluding solar and wind manufacturing),Biden,35993.941105769,33441.96300477764,45194.72782562062,52970.6605722868,122866.85722332218,50245.71156723659,102866.60189408247
2,1,2.0,KS,Labor,Employment,Employment - Total (excluding solar and wind manufacturing),other,35993.941105769,33441.96300477764,45194.72782562062,47184.810293240414,57195.31793283852,50245.71156723659,102866.60189408247
2,1,2.0,KY,Labor,Employment,Employment - Total (excluding solar and wind manufacturing),Biden,28039.491276611046,22255.761653104844,18460.24565039357,19304.333858521524,18526.958283325737,18338.93057394491,16516.49228489767
2,1,2.0,KY,Labor,Employment,Employment - Total (excluding solar and wind manufacturing),other,28039.491276611046,22255.761653104844,18460.24565039357,20621.08136552897,47524.32707871657,18338.93057394491,16516.49228489767
2,1,2.0,LA,Labor,Employment,Employment - Total (excluding solar and wind manufacturing),Biden,87658.03593859436,90802.24075046247,71532.34118723097,87871.2264259221,58657.443502516544,83877.52119649593,47385.71429198838
2,1,2.0,LA,Labor,Employment,Employment - Total (excluding solar and wind manufacturing),other,87658.03593859436,90802.24075046247,71532.34118723097,95211.95894185235,56944.31311549698,83877.52119649593,47385.71429198838
2,1,2.0,MA,Labor,Employment,Employment - Total (excluding solar and wind manufacturing),Biden,37304.64337759876,21917.49585802712,61789.61041015369,31155.34950568695,50673.17995162415,30387.698826854,50366.33060471446
2,1,2.0,MA,Labor,Employment,Employment - Total (excluding solar and wind manufacturing),other,37304.64337759876,21917.49585802712,61789.61041015369,30246.414875946917,52276.047447239944,30387.698826854,50366.33060471446
2,1,2.0,MD,Labor,Employment,Employment - Total (excluding solar and wind manufacturing),Biden,21014.264389942975,16646.971319856406,25418.54336717657,21446.955811146472,62277.83218701835,21679.04225234111,53659.30698229658
2,1,2.0,MD,Labor,Employment,Employment - Total (excluding solar and wind manufacturing),other,21014.264389942975,16646.971319856406,25418.54336717657,15761.863323848847,30696.106786070108,21679.04225234111,53659.30698229658
2,1,2.0,ME,Labor,Employment,Employment - Total (excluding solar and wind manufacturing),Biden,6445.15483237883,5188.403927375451,7447.053162722612,8602.986526517889,81311.2815799649,8466.78538291562,64664.36829289275
2,1,2.0,ME,Labor,Employment,Employment - Total (excluding solar and wind manufacturing),other,6445.15483237883,5188.403927375451,7447.053162722612,7242.568698625995,10521.842820985974,8466.78538291562,64664.36829289275
2,1,2.0,MI,Labor,Employment,Employment - Total (excluding solar and wind manufacturing),Biden,40984.723262329426,33443.696817653414,37566.312935618174,38034.33966977465,66655.74526930386,39944.76897377746,63761.97527813085
2,1,2.0,MI,Labor,Employment,Employment - Total (excluding solar and wind manufacturing),other,40984.723262329426,33443.696817653414,37566.312935618174,36084.62051562471,60366.96584007915,39944.76897377746,63761.97527813085
2,1,2.0,MN,Labor,Employment,Employment - Total (excluding solar and wind manufacturing),Biden,31103.132596112275,30108.735572548263,36694.75183050173,40443.48129294446,135812.6388349813,40505.32996777824,117576.03942051687
2,1,2.0,MN,Labor,Employment,Employment - Total (excluding solar and wind manufacturing),other,31103.132596112275,30108.735572548263,36694.75183050173,37616.873669813576,72356.52025993993,40505.32996777824,117576.03942051687
2,1,2.0,MO,Labor,Employment,Employment - Total (excluding solar and wind manufacturing),Biden,25891.414975833133,18511.826927739894,34318.083490704754,48791.07661360598,90170.13868395219,46576.07719849882,80880.06913501499
2,1,2.0,MO,Labor,Employment,Employment - Total (excluding solar and wind manufacturing),other,25891.414975833133,18511.826927739894,34318.083490704754,41335.850267849935,54083.60560820716,46576.07719849882,80880.06913501499
2,1,2.0,MS,Labor,Employment,Employment - Total (excluding solar and wind manufacturing),Biden,25967.79194070943,24520.25485885448,27095.730021729076,31221.704935612288,58249.58772777572,27300.0824570501,54505.589558369116
2,1,2.0,MS,Labor,Employment,Employment - Total (excluding solar and wind manufacturing),other,25967.79194070943,24520.25485885448,27095.730021729076,31023.56481081655,34546.11115164416,27300.0824570501,54505.589558369116
2,1,2.0,MT,Labor,Employment,Employment - Total (excluding solar and wind manufacturing),Biden,11146.643228396664,8846.830579222225,9256.562186674084,13839.452924847148,25846.634429771322,12934.143325207751,20367.738298902783
2,1,2.0,MT,Labor,Employment,Employment - Total (excluding solar and wind manufacturing),other,11146.643228396664,8846.830579222225,9256.562186674084,11564.863836002603,14440.652953952838,12934.143325207751,20367.738298902783
2,1,2.0,NC,Labor,Employment,Employment - Total (excluding solar and wind manufacturing),Biden,38062.107963571776,30591.623414588154,34643.32323108755,48614.27874403528,67089.91039367858,48579.79762095668,65550.98083999252
2,1,2.0,NC,Labor,Employment,Employment - Total (excluding solar and wind manufacturing),other,38062.107963571776,30591.623414588154,34643.32323108755,34791.91220284585,61568.20375116878,48579.79762095668,65550.98083999252
2,1,2.0,ND,Labor,Employment,Employment - Total (excluding solar and wind manufacturing),Biden,48112.38553190608,43246.54159329409,37384.6339690028,49924.64725794652,94601.20654807326,49468.65395285827,75318.05253269951
2,1,2.0,ND,Labor,Employment,Employment - Total (excluding solar and wind manufacturing),other,48112.38553190608,43246.54159329409,37384.6339690028,45926.713119519154,48233.867936659655,49468.65395285827,75318.05253269951
2,1,2.0,NE,Labor,Employment,Employment - Total (excluding solar and wind manufacturing),Biden,23558.179772996347,21400.641316945945,24865.989054898382,48005.561281732575,132221.2420039893,46177.32238571813,119432.5070071608
2,1,2.0,NE,Labor,Employment,Employment - Total (excluding solar and wind manufacturing),other,23558.179772996347,21400.641316945945,24865.989054898382,34147.18547994211,55561.0896628523,46177.32238571813,119432.5070071608
2,1,2.0,NH,Labor,Employment,Employment - Total (excluding solar and wind manufacturing),Biden,6541.097322237827,5385.815217912163,5220.813702957358,5746.424898592394,48501.559570909805,5925.772965724168,40891.2691966876
2,1,2.0,NH,Labor,Employment,Employment - Total (excluding solar and wind manufacturing),other,6541.097322237827,5385.815217912163,5220.813702957358,5654.954300846091,9561.954320471292,5925.772965724168,40891.2691966876
2,1,2.0,NJ,Labor,Employment,Employment - Total (excluding solar and wind manufacturing),Biden,40180.646837769615,32115.166606042727,71661.2024907203,33896.221411772996,75217.07010119029,35957.11406648335,69821.45281267076
2,1,2.0,NJ,Labor,Employment,Employment - Total (excluding solar and wind manufacturing),other,40180.646837769615,32115.166606042727,71661.2024907203,33358.72051802947,55010.07562254666,35957.11406648335,69821.45281267076
2,1,2.0,NM,Labor,Employment,Employment - Total (excluding solar and wind manufacturing),Biden,48332.95708783197,43016.821787474015,42108.58086091658,69827.81132220529,86652.8372042996,69665.03542068871,73580.36358802405
2,1,2.0,NM,Labor,Employment,Employment - Total (excluding solar and wind manufacturing),other,48332.95708783197,43016.821787474015,42108.58086091658,62958.53334776861,59467.58595206609,69665.03542068871,73580.36358802405
2,1,2.0,NV,Labor,Employment,Employment - Total (excluding solar and wind manufacturing),Biden,17027.869660382377,14014.766331494535,20257.994866290086,17117.736028570245,40187.31240599847,17279.282757582136,38939.05989260852
2,1,2.0,NV,Labor,Employment,Employment - Total (excluding solar and wind manufacturing),other,17027.869660382377,14014.766331494535,20257.994866290086,20166.437041721158,27549.3361404664,17279.282757582136,38939.05989260852
2,1,2.0,NY,Labor,Employment,Employment - Total (excluding solar and wind manufacturing),Biden,64446.41433678659,48263.89047837719,76480.56884053735,64635.25220210108,154650.96243604715,66394.12223819585,165328.9904739767
2,1,2.0,NY,Labor,Employment,Employment - Total (excluding solar and wind manufacturing),other,64446.41433678659,48263.89047837719,76480.56884053735,54673.34902712256,113463.18657028064,66394.12223819585,165328.9904739767
2,1,2.0,OH,Labor,Employment,Employment - Total (excluding solar and wind manufacturing),Biden,61078.30731837131,50878.32909347122,48270.78130695698,50487.118370018914,78170.34469867065,51701.14005261551,74616.10989693852
2,1,2.0,OH,Labor,Employment,Employment - Total (excluding solar and wind manufacturing),other,61078.30731837131,50878.32909347122,48270.78130695698,50709.21456019055,85372.31313234114,51701.14005261551,74616.10989693852
2,1,2.0,OK,Labor,Employment,Employment - Total (excluding solar and wind manufacturing),Biden,114806.4570810511,102058.77137736668,96199.37528618664,123217.35958143401,196321.65726054844,121403.00365330778,157918.01863939982
2,1,2.0,OK,Labor,Employment,Employment - Total (excluding solar and wind manufacturing),other,114806.4570810511,102058.77137736668,96199.37528618664,115570.21696407461,97242.86124899243,121403.00365330778,157918.01863939982
2,1,2.0,OR,Labor,Employment,Employment - Total (excluding solar and wind manufacturing),Biden,32940.91665278049,24354.87586971372,49253.19066326691,34027.309592366735,115634.89965636675,34050.49049457412,100219.28074517856
2,1,2.0,OR,Labor,Employment,Employment - Total (excluding solar and wind manufacturing),other,32940.91665278049,24354.87586971372,49253.19066326691,31344.121007797283,65397.38058689408,34050.49049457412,100219.28074517856
2,1,2.0,PA,Labor,Employment,Employment - Total (excluding solar and wind manufacturing),Biden,88296.77281944493,73825.08151608877,72804.79836615136,72209.23679916006,161273.08174931962,73763.3621607449,153569.02423829096
2,1,2.0,PA,Labor,Employment,Employment - Total (excluding solar and wind manufacturing),other,88296.77281944493,73825.08151608877,72804.79836615136,69707.24201809315,90269.95605678733,73763.3621607449,153569.02423829096
2,1,2.0,RI,Labor,Employment,Employment - Total (excluding solar and wind manufacturing),Biden,4452.701043309823,2698.2591423500644,5564.034362138135,3647.2680539038265,5761.157357361802,3890.9694826870555,6225.403979046734
2,1,2.0,RI,Labor,Employment,Employment - Total (excluding solar and wind manufacturing),other,4452.701043309823,2698.2591423500644,5564.034362138135,3078.5460533431883,5531.0338365043535,3890.9694826870555,6225.403979046734
2,1,2.0,SC,Labor,Employment,Employment - Total (excluding solar and wind manufacturing),Biden,25893.624669856505,22181.61594273463,25361.54572425399,74286.14908176093,82163.10123406388,73953.43532045142,80332.13811852364
2,1,2.0,SC,Labor,Employment,Employment - Total (excluding solar and wind manufacturing),other,25893.624669856505,22181.61594273463,25361.54572425399,33261.750207545134,59218.51925586372,73953.43532045142,80332.13811852364
2,1,2.0,SD,Labor,Employment,Employment - Total (excluding solar and wind manufacturing),Biden,10377.218060807225,9427.775375712414,10776.389304177465,12461.16505562425,40336.586366337666,12355.106119981925,33225.0078443434
2,1,2.0,SD,Labor,Employment,Employment - Total (excluding solar and wind manufacturing),other,10377.218060807225,9427.775375712414,10776.389304177465,10850.415023670434,25070.873241658282,12355.106119981925,33225.0078443434
2,1,2.0,TN,Labor,Employment,Employment - Total (excluding solar and wind manufacturing),Biden,24300.672847969552,19616.850258477894,22610.54550100691,20937.25724360885,46925.141485555236,22550.097454743,43890.47940688923
2,1,2.0,TN,Labor,Employment,Employment - Total (excluding solar and wind manufacturing),other,24300.672847969552,19616.850258477894,22610.54550100691,21467.701453144466,37937.08381973978,22550.097454743,43890.47940688923
2,1,2.0,TX,Labor,Employment,Employment - Total (excluding solar and wind manufacturing),Biden,607338.0756129698,564573.4282956478,508980.1695817682,652197.5676311901,858837.2226963509,644421.131104472,721636.7994233929
2,1,2.0,TX,Labor,Employment,Employment - Total (excluding solar and wind manufacturing),other,607338.0756129698,564573.4282956478,508980.1695817682,597341.0402660102,470890.74735373305,644421.131104472,721636.7994233929
2,1,2.0,UT,Labor,Employment,Employment - Total (excluding solar and wind manufacturing),Biden,26017.601771677455,21299.7215968357,21886.695468168495,26993.970021134952,25282.090978325876,26948.53819291525,23276.42623074707
2,1,2.0,UT,Labor,Employment,Employment - Total (excluding solar and wind manufacturing),other,26017.601771677455,21299.7215968357,21886.695468168495,26448.680561498135,22278.3252849224,26948.53819291525,23276.42623074707
2,1,2.0,VA,Labor,Employment,Employment - Total (excluding solar and wind manufacturing),Biden,30323.995947826115,28082.98410602341,30179.771309092674,57887.000275308856,67955.36577620622,57497.60354277212,69741.34963282946
2,1,2.0,VA,Labor,Employment,Employment - Total (excluding solar and wind manufacturing),other,30323.995947826115,28082.98410602341,30179.771309092674,41235.38871263573,45571.36065317015,57497.60354277212,69741.34963282946
2,1,2.0,VT,Labor,Employment,Employment - Total (excluding solar and wind manufacturing),Biden,3067.8244296793237,2092.967613485651,3419.686963812394,3007.136129793134,14939.995170317243,2991.9400743871824,13602.201891990275
2,1,2.0,VT,Labor,Employment,Employment - Total (excluding solar and wind manufacturing),other,3067.8244296793237,2092.967613485651,3419.686963812394,2565.2051787493883,4244.028072932859,2991.9400743871824,13602.201891990275
2,1,2.0,WA,Labor,Employment,Employment - Total (excluding solar and wind manufacturing),Biden,32472.164302185793,25433.56540319678,43589.708416465946,41183.10294069305,100854.68660196292,40652.04576531866,86852.71121338841
2,1,2.0,WA,Labor,Employment,Employment - Total (excluding solar and wind manufacturing),other,32472.164302185793,25433.56540319678,43589.708416465946,34169.08866719861,54736.43663014498,40652.04576531866,86852.71121338841
2,1,2.0,WI,Labor,Employment,Employment - Total (excluding solar and wind manufacturing),Biden,24689.978708538285,22364.291000717858,21408.05493422976,19779.920641264547,48467.33577203144,22286.99592619883,45323.38427719715
2,1,2.0,WI,Labor,Employment,Employment - Total (excluding solar and wind manufacturing),other,24689.978708538285,22364.291000717858,21408.05493422976,21509.222013125152,40512.69510499791,22286.99592619883,45323.38427719715
2,1,2.0,WV,Labor,Employment,Employment - Total (excluding solar and wind manufacturing),Biden,40824.16868858711,27646.240854222204,19122.39709240049,21106.90693977227,38224.44683474427,21124.735662247367,34246.0687659638
2,1,2.0,WV,Labor,Employment,Employment - Total (excluding solar and wind manufacturing),other,40824.16868858711,27646.240854222204,19122.39709240049,20352.874479505106,43252.97584307043,21124.735662247367,34246.0687659638
2,1,2.0,WY,Labor,Employment,Employment - Total (excluding solar and wind manufacturing),Biden,41802.40735834584,30653.31313573919,23155.737643359767,28523.48318624343,40161.0013561783,28812.35131079595,31577.439672553122
2,1,2.0,WY,Labor,Employment,Employment - Total (excluding solar and wind manufacturing),other,41802.40735834584,30653.31313573919,23155.737643359767,26970.48766874566,20788.763901853767,28812.35131079595,31577.439672553122
2,3,1.0,US,Labor,Employment by resource sector,Employment - Biomass,Biden,81346.67654817189,79427.09931689446,71509.16025250751,102574.6297674653,199424.02058452662,93312.83870404324,206230.46585823866
2,3,1.0,US,Labor,Employment by resource sector,Employment - Biomass,other,81346.67654817189,79427.09931689446,71509.16025250751,103169.58284368955,200815.09715719518,93312.83870404324,206230.46585823866
2,3,3.0,US,Labor,Employment by resource sector,Employment - Coal,Biden,154575.8130455282,72101.64944486965,33441.01689220861,20450.034899392722,7200.391119603474,18956.031844723657,7425.684081975851
2,3,3.0,US,Labor,Employment by resource sector,Employment - Coal,other,154575.8130455282,72101.64944486965,33441.01689220861,18419.062576859375,6947.112830667082,18956.031844723657,7425.684081975851
2,3,4.0,US,Labor,Employment by resource sector,Employment - Grid,Biden,461669.727067571,431867.57842691545,673270.0214669845,685898.8852981997,2125064.932593708,688073.7760153642,1943676.5462965295
2,3,4.0,US,Labor,Employment by resource sector,Employment - Grid,other,461669.727067571,431867.57842691545,673270.0214669845,526160.4242760465,1017088.2624769312,688073.7760153642,1943676.5462965295
2,3,,US,Labor,Employment by resource sector,Employment - Natural gas,Biden,562810.0925237497,562626.0684201239,504129.0698236277,411650.4309526293,168723.9362374041,449992.68118367484,157167.3678854368
2,3,,US,Labor,Employment by resource sector,Employment - Natural gas,other,562810.0925237497,562626.0684201239,504129.0698236277,505648.69524870906,300787.9879708101,449992.68118367484,157167.3678854368
2,3,6.0,US,Labor,Employment by resource sector,Employment - Nuclear,Biden,50508.84394838546,46204.27555827941,24656.379507785314,47716.22580123297,35114.71372620662,46208.38761007864,30805.870043827796
2,3,6.0,US,Labor,Employment by resource sector,Employment - Nuclear,other,50508.84394838546,46204.27555827941,24656.379507785314,48692.655062894504,147082.243801399,46208.38761007864,30805.870043827796
2,3,7.0,US,Labor,Employment by resource sector,Employment - Oil,Biden,840220.7868082476,714447.8224227796,474549.8665156,708135.5378557399,308359.4820058195,693931.7517501977,201942.77294994565
2,3,7.0,US,Labor,Employment by resource sector,Employment - Oil,other,840220.7868082476,714447.8224227796,474549.8665156,693931.0054127098,229513.89744177298,693931.7517501977,201942.77294994565
2,3,,US,Labor,Employment by resource sector,Employment - Solar,Biden,285699.3537388249,163279.86972297655,446301.4469321034,524458.9053135042,1097676.6435372236,503930.5530902191,1087097.5617771538
2,3,,US,Labor,Employment by resource sector,Employment - Solar,other,285699.3537388249,163279.86972297655,446301.4469321034,326893.7556477963,583912.9886744005,503930.5530902191,1087097.5617771538
2,3,12.0,US,Labor,Employment by resource sector,Employment - Wind,Biden,103236.48772875866,115952.91835958097,222730.1687748705,389010.9117399694,1177481.0374983517,373616.3803866071,926971.123138785
2,3,12.0,US,Labor,Employment by resource sector,Employment - Wind,other,103236.48772875866,115952.91835958097,222730.1687748705,232677.43094359367,342469.6649596327,373616.3803866071,926971.123138785
2,1,1.0,US,Labor,Employment,Employment - Total,Biden,2540067.7814092375,2185907.28167242,2450587.1301656878,2889895.561628134,5119045.157302843,2868022.4005849087,4561317.392031893
2,1,1.0,US,Labor,Employment,Employment - Total,other,2540067.7814092375,2185907.28167242,2450587.1301656878,2455592.612012299,2828617.255312809,2868022.4005849087,4561317.392031893
2,3,1.0,US,Labor,Employment by resource sector,Employment - Biomass,Biden,81346.67654817189,79427.09931689446,71509.16025250751,102574.6297674653,199424.02058452662,93312.83870404324,206230.46585823866
2,3,1.0,US,Labor,Employment by resource sector,Employment - Biomass,other,81346.67654817189,79427.09931689446,71509.16025250751,103169.58284368955,200815.09715719518,93312.83870404324,206230.46585823866
2,3,3.0,US,Labor,Employment by resource sector,Employment - Coal,Biden,154575.8130455282,72101.64944486965,33441.01689220861,20450.034899392722,7200.391119603474,18956.031844723657,7425.684081975851
2,3,3.0,US,Labor,Employment by resource sector,Employment - Coal,other,154575.8130455282,72101.64944486965,33441.01689220861,18419.062576859375,6947.112830667082,18956.031844723657,7425.684081975851
2,3,4.0,US,Labor,Employment by resource sector,Employment - Grid,Biden,461669.727067571,431867.57842691545,673270.0214669845,685898.8852981997,2125064.932593708,688073.7760153642,1943676.5462965295
2,3,4.0,US,Labor,Employment by resource sector,Employment - Grid,other,461669.727067571,431867.57842691545,673270.0214669845,526160.4242760465,1017088.2624769312,688073.7760153642,1943676.5462965295
